Time,Behavior,colony_id
0.55941875303511,Reverse tandem run,T_duloticus.csv
0.562100254135884,Transport,T_duloticus.csv
0.57071629205021,Transport,T_duloticus.csv
0.572764080200417,Transport,T_duloticus.csv
0.573486843135861,Transport,T_duloticus.csv
0.574150078747179,Transport,T_duloticus.csv
0.574631840370371,Transport,T_duloticus.csv
0.576258599228073,Transport,T_duloticus.csv
0.581862723242528,Transport,T_duloticus.csv
0.584512653171397,Reverse tandem run,T_duloticus.csv
0.590960402279391,Transport,T_duloticus.csv
0.591080420932892,Transport,T_duloticus.csv
0.591140671260955,Transport,T_duloticus.csv
0.591983934852525,Transport,T_duloticus.csv
0.594575421963173,Transport,T_duloticus.csv
0.595237693569242,Transport,T_duloticus.csv
0.595479176884118,Transport,T_duloticus.csv
0.598612193943396,Transport,T_duloticus.csv
0.604938839891983,Transport,T_duloticus.csv
0.606685255901218,Transport,T_duloticus.csv
0.607950512790542,Transport,T_duloticus.csv
0.610722027881442,Transport,T_duloticus.csv
0.611023520523069,Transport,T_duloticus.csv
0.611263798831385,Transport,T_duloticus.csv
0.612953579532241,Transport,T_duloticus.csv
0.614276556235849,Transport,T_duloticus.csv
0.615300811812921,Transport,T_duloticus.csv
0.617259067975625,Transport,T_duloticus.csv
0.617892057922256,Transport,T_duloticus.csv
0.623571253845477,Transport,T_duloticus.csv
0.624172793120859,Transport,T_duloticus.csv
0.628210047103707,Transport,T_duloticus.csv
0.628510816741397,Transport,T_duloticus.csv
0.631765057460738,Transport,T_duloticus.csv
0.635469247630053,Transport,T_duloticus.csv
0.636493623707781,Transport,T_duloticus.csv
0.637398101632664,Transport,T_duloticus.csv
0.639988142735437,Transport,T_duloticus.csv
0.641615142594452,Transport,T_duloticus.csv
0.642398396859271,Transport,T_duloticus.csv
0.642970895476526,Transport,T_duloticus.csv
0.643335409961307,Transport,T_duloticus.csv
0.654117688170812,Transport,T_duloticus.csv
0.656948730585838,Transport,T_duloticus.csv
0.658495597508528,Tandem run,T_duloticus.csv
0.659369347766099,Transport,T_duloticus.csv
0.661571135754834,Transport,T_duloticus.csv
0.66370761238795,Transport,T_duloticus.csv
0.663827872042763,Transport,T_duloticus.csv
0.672819631002891,Reverse tandem run,T_duloticus.csv
0.673870517224966,Transport,T_duloticus.csv
0.678088281190691,Transport,T_duloticus.csv
0.678991795110324,Transport,T_duloticus.csv
0.679172546094514,Transport,T_duloticus.csv
0.683572266050989,Transport,T_duloticus.csv
0.686824578759831,Transport,T_duloticus.csv
0.688571356271035,Transport,T_duloticus.csv
0.693091335882324,Transport,T_duloticus.csv
0.693453319853327,Transport,T_duloticus.csv
0.697068098535797,Transport,T_duloticus.csv
0.697490332834862,Transport,T_duloticus.csv
0.704960168508118,Transport,T_duloticus.csv
0.708695929849338,Transport,T_duloticus.csv
0.710503198689917,Transport,T_duloticus.csv
0.719179486932306,Transport,T_duloticus.csv
0.72851756477814,Transport,T_duloticus.csv
0.730475338938221,Transport,T_duloticus.csv
0.734633093577195,Transport,T_duloticus.csv
0.735875575842511,Transport,T_duloticus.csv
0.750938398859582,Transport,T_duloticus.csv
0.751359428152086,Transport,T_duloticus.csv
0.801638929423971,Transport,T_duloticus.csv
0.812034159525999,Transport,T_duloticus.csv
0.818449614458151,Transport,T_duloticus.csv
0.828450445912678,Transport,T_duloticus.csv
0.832546624716372,Transport,T_duloticus.csv
0.835783754342542,Transport,T_duloticus.csv
0.880702904427315,Transport,T_duloticus.csv
0.988821033630528,Transport,T_duloticus.csv
1,Transport,T_duloticus.csv
0,Tandem run,T_longispinosus.csv
0.142959268720735,Transport,T_longispinosus.csv
0.280162367707234,Transport,T_longispinosus.csv
0.309100245678674,Transport,T_longispinosus.csv
0.31187713061214,Transport,T_longispinosus.csv
0.316076264977074,Transport,T_longispinosus.csv
0.353267608862109,Transport,T_longispinosus.csv
0.361589572547389,Transport,T_longispinosus.csv
0.363220114127599,Transport,T_longispinosus.csv
0.372502077765741,Transport,T_longispinosus.csv
0.380934227113863,Reverse tandem run,T_longispinosus.csv
0.393453704786683,Transport,T_longispinosus.csv
0.39654877291766,Transport,T_longispinosus.csv
0.410029870920737,Transport,T_longispinosus.csv
0.417612058671803,Transport,T_longispinosus.csv
0.426011800472031,Transport,T_longispinosus.csv
0.437721089447484,Transport,T_longispinosus.csv
0.454813124821206,Transport,T_longispinosus.csv
0.457941337035258,Reverse tandem run,T_longispinosus.csv
0.475212645071652,Transport,T_longispinosus.csv
0.476799141848132,Transport,T_longispinosus.csv
0.490276851789383,Reverse tandem run,T_longispinosus.csv
0.515980309173899,Reverse tandem run,T_longispinosus.csv
0.518447260103863,Transport,T_longispinosus.csv
0.534137963645213,Transport,T_longispinosus.csv
0.540543315486595,Reverse tandem run,T_longispinosus.csv
0.575191698011149,Transport,T_longispinosus.csv
0.580161100866725,Transport,T_longispinosus.csv
0.586237958018084,Transport,T_longispinosus.csv
0.592866038097724,Transport,T_longispinosus.csv
0.603019322853125,Transport,T_longispinosus.csv
0.608875219450657,Transport,T_longispinosus.csv
0.613283677113584,Transport,T_longispinosus.csv
0.635122681718696,Transport,T_longispinosus.csv
0.646521152848432,Transport,T_longispinosus.csv
0.663533789729813,Transport,T_longispinosus.csv
0.664270914137381,Transport,T_longispinosus.csv
0.665132512990271,Transport,T_longispinosus.csv
0.667748685947587,Transport,T_longispinosus.csv
0.684875633088814,Transport,T_longispinosus.csv
0.706970215401186,Transport,T_longispinosus.csv
0.709067867592187,Transport,T_longispinosus.csv
0.719382306244846,Transport,T_longispinosus.csv
0.742436593896009,Transport,T_longispinosus.csv
0.767329273355015,Transport,T_longispinosus.csv
0.773592031985661,Transport,T_longispinosus.csv
0.799851573430643,Transport,T_longispinosus.csv
0.80945982215327,Transport,T_longispinosus.csv
0.855863011527365,Transport,T_longispinosus.csv
0.864517299885601,Transport,T_longispinosus.csv
0.870297627973724,Transport,T_longispinosus.csv
0.886242878073083,Transport,T_longispinosus.csv
0.965383583102233,Transport,T_longispinosus.csv
1,Transport,T_longispinosus.csv
0,Transport,T_obturator.csv
0.0875386183634864,Transport,T_obturator.csv
0.13216044736893,Transport,T_obturator.csv
0.165924416533863,Transport,T_obturator.csv
0.225778630413828,Transport,T_obturator.csv
0.232384220747194,Brood transport,T_obturator.csv
0.2864843180809,Transport,T_obturator.csv
0.348536516352952,Brood transport,T_obturator.csv
0.348829406599131,Brood transport,T_obturator.csv
0.400477463403102,Brood transport,T_obturator.csv
0.402407400918106,Brood transport,T_obturator.csv
0.429473597774871,Transport,T_obturator.csv
0.431011271567313,Transport,T_obturator.csv
0.441501972563506,Brood transport,T_obturator.csv
0.453464447046751,Transport,T_obturator.csv
0.481545299399209,Brood transport,T_obturator.csv
0.51874759084697,Brood transport,T_obturator.csv
0.602820689976197,Transport,T_obturator.csv
0.618968356870028,Transport,T_obturator.csv
0.620899340421626,Brood transport,T_obturator.csv
0.626944385895452,Transport,T_obturator.csv
0.648127672950383,Transport,T_obturator.csv
0.662936413004536,Brood transport,T_obturator.csv
0.684969081773387,Transport,T_obturator.csv
0.711840715823762,Transport,T_obturator.csv
0.754037832005477,Transport,T_obturator.csv
0.879771692053103,Transport,T_obturator.csv
0.931059912268911,Transport,T_obturator.csv
0.996340963995943,Transport,T_obturator.csv
1,Transport,T_obturator.csv
0,Tandem run,T_rudis.csv
0.102093221869431,Tandem run,T_rudis.csv
0.105690688389608,Tandem run,T_rudis.csv
0.168406401475825,Reverse tandem run,T_rudis.csv
0.22872224464643,Tandem run,T_rudis.csv
0.23402634928378,Tandem run,T_rudis.csv
0.295248754017471,Transport,T_rudis.csv
0.377187529454257,Transport,T_rudis.csv
0.410818085471488,Tandem run,T_rudis.csv
0.414324895835357,Transport,T_rudis.csv
0.428795704912772,Reverse tandem run,T_rudis.csv
0.45020063070783,Transport,T_rudis.csv
0.46108512541128,Transport,T_rudis.csv
0.471877524971814,Tandem run,T_rudis.csv
0.509292615768271,Transport,T_rudis.csv
0.546722456177462,Tandem run,T_rudis.csv
0.547535483611022,Transport,T_rudis.csv
0.550318483711031,Transport,T_rudis.csv
0.573076056917676,Transport,T_rudis.csv
0.57748223391159,Transport,T_rudis.csv
0.590794299022856,Transport,T_rudis.csv
0.596458150312224,Transport,T_rudis.csv
0.603201241557645,Reverse tandem run,T_rudis.csv
0.611656726866671,Transport,T_rudis.csv
0.628384946185498,Transport,T_rudis.csv
0.633782584952373,Transport,T_rudis.csv
0.634058870381123,Tandem run,T_rudis.csv
0.657531619931979,Transport,T_rudis.csv
0.708513476469331,Tandem run,T_rudis.csv
0.718049640721019,Tandem run,T_rudis.csv
0.763287062718951,Transport,T_rudis.csv
0.788742735815729,Transport,T_rudis.csv
0.793594998658145,Transport,T_rudis.csv
0.823367631579137,Transport,T_rudis.csv
0.852502793432753,Transport,T_rudis.csv
0.898373369538236,Transport,T_rudis.csv
0.906019784626874,Transport,T_rudis.csv
0.964566753509508,Transport,T_rudis.csv
1,Transport,T_rudis.csv
0,Transport,T_rugatulus.csv
0.0201083382674489,Transport,T_rugatulus.csv
0.0261769868762512,Reverse tandem run,T_rugatulus.csv
0.0450915223278193,Transport,T_rugatulus.csv
0.0465567769804383,Transport,T_rugatulus.csv
0.0555436721831681,Tandem run,T_rugatulus.csv
0.0723789813226365,Transport,T_rugatulus.csv
0.0803579652650341,Transport,T_rugatulus.csv
0.132843205768156,Tandem run,T_rugatulus.csv
0.14601266097073,Transport,T_rugatulus.csv
0.15562634794022,Transport,T_rugatulus.csv
0.206077511204704,Transport,T_rugatulus.csv
0.211651888938296,Transport,T_rugatulus.csv
0.214368776238544,Tandem run,T_rugatulus.csv
0.227014836626545,Tandem run,T_rugatulus.csv
0.305955622641257,Tandem run,T_rugatulus.csv
0.340749533146039,Tandem run,T_rugatulus.csv
0.350643311589781,Tandem run,T_rugatulus.csv
0.368151397663424,Transport,T_rugatulus.csv
0.401072736411488,Tandem run,T_rugatulus.csv
0.426239861141516,Transport,T_rugatulus.csv
0.428113965737149,Tandem run,T_rugatulus.csv
0.442885934349624,Brood transport,T_rugatulus.csv
0.457749873296929,Reverse tandem run,T_rugatulus.csv
0.476143940262759,Transport,T_rugatulus.csv
0.495517630643512,Tandem run,T_rugatulus.csv
0.506423082770375,Transport,T_rugatulus.csv
0.531504507870222,Reverse tandem run,T_rugatulus.csv
0.535824326627349,Transport,T_rugatulus.csv
0.537670979471524,Tandem run,T_rugatulus.csv
0.556256929999567,Transport,T_rugatulus.csv
0.561551216258906,Transport,T_rugatulus.csv
0.569077037278782,Brood transport,T_rugatulus.csv
0.5695640620064,Brood transport,T_rugatulus.csv
0.570400155959392,Transport,T_rugatulus.csv
0.571374623461605,Transport,T_rugatulus.csv
0.576771052532201,Transport,T_rugatulus.csv
0.579694873085815,Transport,T_rugatulus.csv
0.601937201819285,Transport,T_rugatulus.csv
0.608066606588671,Brood transport,T_rugatulus.csv
0.609460653906294,Transport,T_rugatulus.csv
0.609600420945436,Transport,T_rugatulus.csv
0.609879118929766,Transport,T_rugatulus.csv
0.616149823577208,Tandem run,T_rugatulus.csv
0.625800577378614,Transport,T_rugatulus.csv
0.627088580113199,Brood transport,T_rugatulus.csv
0.634137827579869,Queen transport,T_rugatulus.csv
0.64918751873373,Brood transport,T_rugatulus.csv
0.650094541323735,Reverse tandem run,T_rugatulus.csv
0.656853106792748,Transport,T_rugatulus.csv
0.660196089114795,Brood transport,T_rugatulus.csv
0.667964377381039,Brood transport,T_rugatulus.csv
0.669637122682992,Brood transport,T_rugatulus.csv
0.671448102185173,Transport,T_rugatulus.csv
0.677301735299064,Brood transport,T_rugatulus.csv
0.677650804524439,Brood transport,T_rugatulus.csv
0.678763227528895,Transport,T_rugatulus.csv
0.682248345822951,Brood transport,T_rugatulus.csv
0.683084997171912,Transport,T_rugatulus.csv
0.688657981415582,Transport,T_rugatulus.csv
0.696182269596544,Transport,T_rugatulus.csv
0.706355164071594,Brood transport,T_rugatulus.csv
0.706911166550333,Brood transport,T_rugatulus.csv
0.717363316405682,Brood transport,T_rugatulus.csv
0.717988575333528,Transport,T_rugatulus.csv
0.718546528698158,Transport,T_rugatulus.csv
0.739205852880629,Transport,T_rugatulus.csv
0.740599342802283,Brood transport,T_rugatulus.csv
0.75035377225386,Transport,T_rugatulus.csv
0.752024984716899,Brood transport,T_rugatulus.csv
0.758992434325168,Brood transport,T_rugatulus.csv
0.759133734203224,Brood transport,T_rugatulus.csv
0.764566394011784,Transport,T_rugatulus.csv
0.774531519139514,Transport,T_rugatulus.csv
0.775609244244922,Brood transport,T_rugatulus.csv
0.776028684711339,Transport,T_rugatulus.csv
0.779062033572795,Reverse tandem run,T_rugatulus.csv
0.788403432611594,Transport,T_rugatulus.csv
0.789587202300039,Brood transport,T_rugatulus.csv
0.794847766103274,Transport,T_rugatulus.csv
0.799167027464432,Transport,T_rugatulus.csv
0.799586049883873,Transport,T_rugatulus.csv
0.800701399217165,Transport,T_rugatulus.csv
0.801676284766354,Transport,T_rugatulus.csv
0.8114312716139,Brood transport,T_rugatulus.csv
0.812720667838406,Transport,T_rugatulus.csv
0.814456677582802,Brood transport,T_rugatulus.csv
0.815434489460827,Transport,T_rugatulus.csv
0.827137435869852,Transport,T_rugatulus.csv
0.82992441571316,Transport,T_rugatulus.csv
0.831178974689625,Transport,T_rugatulus.csv
0.833269209572105,Transport,T_rugatulus.csv
0.847483364168943,Transport,T_rugatulus.csv
0.868525480032892,Transport,T_rugatulus.csv
0.888870014842061,Transport,T_rugatulus.csv
0.932624065543077,Transport,T_rugatulus.csv
1,Transport,T_rugatulus.csv
0,Tandem run,T_sp1.csv
0.049886383340702,Tandem run,T_sp1.csv
0.164496768529774,Transport,T_sp1.csv
0.184562296699715,Tandem run,T_sp1.csv
0.207367516075645,Brood transport,T_sp1.csv
0.225290532731857,Tandem run,T_sp1.csv
0.260224364531993,Brood transport,T_sp1.csv
0.265730982259823,Tandem run,T_sp1.csv
0.300819329085229,Brood transport,T_sp1.csv
0.319429583544785,Brood transport,T_sp1.csv
0.345348344228973,Brood transport,T_sp1.csv
0.387790226334553,Brood transport,T_sp1.csv
0.401090502046734,Brood transport,T_sp1.csv
0.403995602404334,Transport,T_sp1.csv
0.429687038985539,Transport,T_sp1.csv
0.435936817698598,Tandem run,T_sp1.csv
0.440430463245487,Transport,T_sp1.csv
0.440844621615218,Tandem run,T_sp1.csv
0.480794653889067,Brood transport,T_sp1.csv
0.486555467898187,Transport,T_sp1.csv
0.498765059994862,Brood transport,T_sp1.csv
1,Transport,T_sp1.csv
0,Brood transport,T_stenotyle.csv
0.0795261432147519,Tandem run,T_stenotyle.csv
0.114783344498114,Tandem run,T_stenotyle.csv
0.175898177202694,Tandem run,T_stenotyle.csv
0.194108913412231,Transport,T_stenotyle.csv
0.227017985090121,Brood transport,T_stenotyle.csv
0.238572945190722,Tandem run,T_stenotyle.csv
0.255031006749795,Transport,T_stenotyle.csv
0.453059737451375,Transport,T_stenotyle.csv
0.494189221481821,Transport,T_stenotyle.csv
0.534149733416384,Brood transport,T_stenotyle.csv
0.604856875350124,Transport,T_stenotyle.csv
0.627971496511496,Transport,T_stenotyle.csv
0.670866191086196,Transport,T_stenotyle.csv
0.692999095065167,Transport,T_stenotyle.csv
0.693607869407327,Tandem run,T_stenotyle.csv
0.699289763267481,Transport,T_stenotyle.csv
0.722206944101666,Transport,T_stenotyle.csv
0.723773930825371,Transport,T_stenotyle.csv
0.808393564385526,Transport,T_stenotyle.csv
0.808984318380363,Transport,T_stenotyle.csv
0.899712849682881,Transport,T_stenotyle.csv
1,Transport,T_stenotyle.csv
